Age,Gender,Education,Religion,Political,Pregnant,Catch_response,FILTER,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12_Catch,Q13,Q14,Q15,Q16_Catch,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Mean_general_ds,Mean_core,Mean_Animal_reminder,Mean_Contamination
33,0,18,0,0,1,1,1,3,3,4,3,1,3,4,3,3,0,0,4,3,4,1,0,2,2,2,0,3,4,1,3,1,1,2,2.217391304,2,2.5,2.25
27,0,15,0,1,1,1,1,0,4,4,4,2,3,4,4,4,0,2,4,4,4,3,0,2,2,4,3,4,4,4,4,4,2,4,3.304347826,3.272727273,3.25,3.5
45,1,12,0,0,1,1,1,3,4,4,4,3,2,4,3,2,3,4,4,4,4,4,0,3,2,4,4,4,4,4,4,2,0,3,3.434782609,3.454545455,3.625,3
21,0,12,0,1,1,1,1,3,4,2,4,0,4,4,2,1,0,3,4,3,4,3,0,4,1,4,4,4,4,4,4,2,3,4,2.869565217,2.909090909,3,2.5
24,0,14,0,1,1,1,1,1,1,0,4,2,1,4,4,2,2,4,4,4,1,3,0,4,0,4,3,4,4,3,4,2,2,3,2.913043478,3.181818182,2.875,2.25
60,1,15,1,0,1,1,1,0,1,4,3,0,4,0,0,4,0,2,4,4,0,3,0,1,0,0,0,1,3,1,0,0,0,1,1.260869565,1.727272727,0.25,2
22,0,12,1,0,1,1,1,2,1,4,4,0,0,4,4,4,3,0,4,4,3,2,0,3,2,4,4,2,4,3,4,2,1,1,2.652173913,2.545454545,2.5,3.25
45,0,15,0,2,1,1,1,0,3,4,4,0,0,4,4,0,0,4,4,4,1,4,1,2,3,4,2,4,4,4,4,3,0,3,2.826086957,3.090909091,2.5,2.75
19,1,10,1,0,1,1,1,0,0,3,3,3,2,3,4,2,4,4,4,3,4,2,0,2,0,4,0,4,3,4,3,4,4,2,2.652173913,2.727272727,2.75,2.25
18,1,12,0,1,1,1,1,4,0,3,3,1,3,1,4,2,3,1,4,1,0,2,0,2,1,3,3,4,3,0,2,3,1,4,2.043478261,2.545454545,1.625,1.5
50,0,12,1,0,1,1,1,0,0,2,4,0,2,4,3,4,0,1,4,4,1,3,0,3,0,4,0,4,4,4,4,3,3,3,2.52173913,2.636363636,2.125,3
20,1,12,0,0,1,1,1,3,1,4,4,2,2,4,3,1,0,1,4,4,3,2,0,1,0,4,3,4,3,1,4,3,1,3,2.52173913,2.727272727,2.75,1.5
55,0,14,0,2,1,1,0,0,1,0,4,3,4,4,3,2,4,1,4,2,4,3,0,3,0,,2,4,1,0,1,1,1,3,,,,
22,0,12,1,0,1,1,1,0,0,3,4,3,1,4,3,3,2,0,4,4,2,4,0,3,4,4,2,4,4,3,3,3,0,4,3.086956522,3.090909091,2.875,3.5
35,1,15,1,1,1,1,1,0,4,1,4,1,2,4,4,1,0,4,4,4,4,3,0,2,3,4,0,3,4,4,4,4,3,3,2.956521739,2.909090909,3,3
21,1,12,2,0,1,1,1,3,1,3,4,3,2,4,3,4,3,1,4,4,4,2,0,1,3,1,1,4,1,1,4,4,1,3,2.652173913,2.363636364,2.875,3
25,0,14,1,0,1,1,1,0,4,4,4,2,1,4,1,1,3,2,4,4,2,1,1,2,1,4,1,4,3,1,4,1,4,4,2.608695652,2.454545455,3.25,1.75
42,0,16,0,0,1,1,1,0,4,4,4,2,4,4,4,4,0,3,4,4,4,4,0,3,2,4,0,4,3,4,4,3,2,3,3.130434783,2.909090909,3.25,3.5
50,1,12,0,2,1,1,1,4,4,4,1,0,1,4,4,4,1,1,4,1,1,1,0,4,2,1,1,1,1,1,1,1,4,4,2.173913043,2.363636364,2,2
36,0,22,0,2,1,1,1,3,1,2,0,4,4,3,0,3,3,2,4,2,2,3,0,1,1,3,0,4,4,3,1,1,0,4,2.043478261,1.818181818,2.5,1.75
24,0,13.5,0,2,1,1,1,0,3,4,4,0,0,3,4,2,4,1,4,4,4,2,0,2,0,4,1,4,3,1,2,3,0,4,2.434782609,2.545454545,2.625,1.75
28,0,15,0,1,1,1,1,0,3,2,4,3,4,4,3,0,3,1,4,2,3,2,0,1,0,2,0,3,1,3,2,1,0,2,1.956521739,1.454545455,2.75,1.75
22,0,12,0,0,1,1,1,4,4,4,4,3,0,4,4,4,0,3,4,4,4,2,0,2,2,1,1,4,4,1,4,4,0,4,2.913043478,2.909090909,3,2.75
26,0,12,0,1,1,1,1,0,3,4,4,0,0,4,4,4,0,0,4,4,4,4,1,2,0,2,1,4,4,1,4,1,1,3,2.47826087,2.454545455,2.625,2.25
42,0,13.5,0,1,1,1,1,0,2,3,4,0,2,4,4,0,0,4,4,4,4,4,0,4,0,0,4,4,4,4,4,2,1,1,2.739130435,3.363636364,2.25,2
76,1,15,0,1,1,1,1,0,3,1,0,0,4,1,0,1,4,0,4,4,0,4,0,1,1,1,0,3,1,3,1,3,2,2,1.391304348,1.545454545,1.25,1.25
36,0,12,0,1,1,1,1,0,0,3,4,0,1,3,1,1,1,3,4,2,4,1,0,4,0,1,0,0,4,0,0,0,0,2,1.782608696,2.181818182,1.5,1.25
28,0,15,0,1,1,1,1,1,4,4,4,3,0,4,4,4,0,0,4,4,4,4,0,3,3,4,3,4,3,3,2,2,0,3,3,2.727272727,3.125,3.5
22,1,12,1,0,1,1,1,0,3,0,4,4,0,3,4,0,0,0,4,0,3,1,1,2,1,0,1,0,1,1,0,1,1,3,1.391304348,1.181818182,1.625,1.5
60,0,15,0,1,1,1,0,0,3,0,0,0,4,4,3,0,0,,4,4,4,3,0,2,0,3,0,4,3,3,1,1,2,3,,,,
17,1,12,2,0,1,1,1,0,3,4,0,0,1,3,2,3,1,0,4,2,0,1,0,3,0,4,4,4,2,2,3,4,3,0,2.260869565,2.363636364,2.625,1.25
47,0,12,0,2,1,1,1,0,1,4,4,1,3,3,4,4,0,2,4,3,4,2,0,2,1,4,0,3,2,0,1,1,1,2,2.173913043,2.181818182,2.125,2.25
78,0,16,0,1,1,1,1,0,3,3,4,0,0,1,4,4,4,0,4,4,0,1,0,1,1,1,0,1,4,4,0,2,3,3,1.826086957,2,0.875,3.25
39,0,15,0,2,1,1,1,0,4,4,4,4,4,4,4,4,0,4,4,4,3,4,0,4,0,4,0,4,2,3,4,4,3,4,3.173913043,3.181818182,3.375,2.75
40,1,17,0,2,1,1,1,0,4,3,3,1,3,4,4,3,0,4,4,4,4,4,0,4,3,4,4,4,4,4,4,3,2,3,3.347826087,3.545454545,3.125,3.25
66,0,12,0,1,1,1,1,0,4,4,4,2,2,4,4,4,0,4,4,4,4,4,0,3,3,4,1,4,4,4,4,2,0,4,3.391304348,3.363636364,3.25,3.75
24,0,15,0,1,1,1,1,3,0,1,4,1,0,0,0,1,3,1,4,4,4,2,0,1,4,2,1,2,4,4,3,4,3,4,2.130434783,2,1.75,3.25
44,1,12,1,0,1,1,1,0,1,1,3,0,1,4,1,1,0,4,4,4,4,2,0,3,1,4,0,2,0,2,2,3,1,3,2.130434783,2.272727273,2.125,1.75
28,0,17,0,0,1,1,1,3,1,1,1,0,0,4,3,1,0,1,4,1,3,3,0,1,0,4,0,4,1,1,1,3,1,3,1.608695652,1.545454545,2.125,0.75
22,1,12,0,2,1,1,1,3,0,0,3,0,0,0,0,0,0,0,4,4,2,4,0,1,0,0,2,4,4,1,3,4,0,4,1.565217391,2.090909091,1.125,1
75,1,8,0,1,1,1,1,4,3,1,1,2,3,2,2,2,2,0,4,4,3,0,0,0,4,0,0,4,0,0,0,0,0,0,1.434782609,0.818181818,2.125,1.75
30,0,17,0,2,1,1,1,3,0,3,1,1,0,2,3,4,2,3,4,4,4,4,0,1,1,3,3,3,4,3,1,4,0,2,2.47826087,2.818181818,2.125,2.25
58,0,10,0,2,1,1,1,0,3,1,3,4,1,2,3,2,4,3,4,1,3,3,0,2,0,2,3,4,3,3,2,2,3,4,2.52173913,2.636363636,2.625,2
39,1,12,0,1,1,1,1,0,3,4,4,3,1,4,4,4,0,0,4,4,4,3,0,2,3,3,0,3,4,1,2,3,1,2,2.782608696,2.727272727,2.75,3
25,1,15,0,2,1,1,1,0,1,3,4,0,3,1,2,0,2,0,4,0,3,1,0,2,0,3,1,1,2,3,0,1,0,4,1.608695652,1.636363636,1.5,1.75
19,1,13,0,0,1,0,0,4,0,1,2,0,1,1,3,0,1,0,4,0,0,1,3,2,1,2,0,3,2,0,2,1,2,3,,,,
36,1,12,0,0,1,1,1,0,1,4,1,0,0,0,1,4,0,1,4,4,1,4,0,2,1,2,3,1,4,0,0,3,0,3,1.739130435,2.636363636,0.625,1.5
22,0,12,0,1,1,1,1,3,3,4,4,0,0,3,4,0,3,1,4,4,4,1,0,2,1,3,2,3,3,0,4,4,2,3,2.391304348,2.545454545,2.75,1.25
33,0,18,0,2,1,1,1,0,3,1,4,4,4,4,4,3,0,3,4,3,4,4,0,2,0,4,3,4,4,4,4,4,0,4,3.086956522,3,3.375,2.75
26,0,15,0,2,1,1,1,2,0,1,4,0,1,3,3,0,3,0,4,3,1,3,0,2,0,2,3,2,4,1,1,2,0,3,1.913043478,2.545454545,1.375,1.25
25,0,15,2,1,1,1,1,0,4,3,4,2,3,4,4,3,3,3,4,4,4,4,0,4,1,4,0,4,4,3,4,4,4,4,3.260869565,3.272727273,3.5,2.75
56,1,16,0,1,1,1,1,4,1,1,1,0,1,2,4,2,1,1,4,4,3,3,0,1,3,4,0,2,4,2,3,0,1,1,2.173913043,2.090909091,2.375,2
24,0,16,1,1,1,1,1,0,1,3,4,4,0,4,4,4,0,4,4,1,4,3,0,3,2,4,2,4,4,4,4,1,3,3,2.913043478,2.545454545,3.125,3.5
25,1,12,1,0,1,1,1,2,1,3,4,3,1,4,3,2,3,1,4,4,3,1,0,1,2,2,1,4,2,2,2,2,1,2,2.391304348,2.181818182,2.625,2.5
23,1,12,0,0,1,1,1,0,4,2,2,0,3,4,4,0,4,1,4,4,2,4,0,3,0,2,2,4,2,2,4,2,2,4,2.391304348,2.727272727,2.625,1
22,0,12,0,2,1,1,1,2,0,2,4,4,1,3,3,3,4,0,4,4,3,2,0,3,0,4,2,3,3,4,3,1,2,2,2.52173913,2.363636364,2.625,2.75
21,1,12,0,2,1,1,1,3,3,3,2,2,3,3,4,4,0,1,4,1,3,2,0,2,2,3,2,3,3,3,4,4,3,2,2.52173913,2.363636364,2.625,2.75
70,1,12,0,2,1,1,1,0,3,4,0,0,0,4,4,1,1,1,4,4,4,4,0,3,2,4,3,4,4,4,4,3,1,1,2.826086957,2.818181818,3.375,1.75
27,0,15,1,1,1,1,1,4,0,3,4,0,4,2,2,0,1,0,4,4,3,2,0,3,0,1,1,2,3,2,1,2,2,2,1.826086957,2.090909091,1.625,1.5
43,0,16,1,1,1,1,1,0,0,0,4,2,0,0,4,4,1,4,4,4,4,4,0,3,4,4,1,4,4,4,4,4,4,4,3.043478261,2.909090909,2.75,4
24,1,12,0,1,1,1,1,0,3,2,4,4,1,4,3,3,1,2,4,2,1,1,0,3,1,4,1,3,1,0,2,1,1,1,2.347826087,1.909090909,3.125,2
22,0,12,0,1,1,1,1,1,4,2,4,4,3,4,4,4,0,3,4,4,4,3,0,4,4,4,4,4,4,4,4,3,2,4,3.52173913,3.363636364,3.5,4
26,1,20,2,1,1,1,1,0,3,3,2,1,3,4,4,3,0,1,4,4,4,2,0,2,1,3,4,4,2,4,3,2,3,3,2.652173913,2.636363636,2.75,2.5
30,1,15,0,2,1,1,1,0,1,3,4,0,4,3,4,0,0,1,4,4,0,2,0,1,0,2,4,4,4,0,4,4,4,4,2.173913043,2.909090909,1.75,1
22,0,14,2,0,1,1,1,0,4,2,3,0,2,4,4,4,0,2,4,4,4,4,0,4,0,4,2,4,4,4,4,3,4,4,3.086956522,3.272727273,3,2.75
28,0,17,1,1,1,0,0,0,4,3,4,1,4,4,4,4,0,4,4,4,3,3,2,2,2,4,1,4,4,4,4,1,1,3,,,,
28,1,15,0,0,1,1,1,3,1,3,0,0,1,1,3,1,3,3,4,3,1,1,0,2,0,4,0,3,0,2,1,1,1,1,1.608695652,1.909090909,1.625,0.75
29,1,16,0,1,1,1,1,2,3,3,4,1,1,4,3,4,3,0,4,4,4,2,0,2,1,4,2,4,4,4,4,3,2,2,2.956521739,2.636363636,3.25,3.25
21,0,15,0,2,1,1,1,0,4,0,1,4,1,0,4,4,0,4,4,4,0,0,0,4,0,1,4,0,3,0,4,0,0,0,1.956521739,2.454545455,1.625,1.25
57,0,15,0,1,1,1,1,0,4,3,4,2,2,4,4,3,0,4,4,4,2,4,0,3,1,4,3,4,4,3,4,4,2,3,3.217391304,3.545454545,3,2.75
49,0,16,0,2,1,1,1,4,4,3,4,3,4,4,4,3,4,4,4,2,4,3,0,4,0,1,0,2,1,3,2,2,2,2,2.47826087,2.363636364,2.625,2.5
28,0,12,0,2,1,1,1,0,1,1,3,2,0,1,4,3,2,4,4,4,4,4,0,3,0,4,2,4,4,2,4,1,2,4,2.695652174,2.818181818,2.875,2
27,1,15,2,0,1,1,1,4,1,1,0,0,1,0,1,0,4,0,4,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0.608695652,0.909090909,0.5,0
18,1,11,0,1,1,1,1,0,3,0,0,0,1,3,0,1,1,0,4,1,3,1,0,1,0,2,0,2,1,2,3,3,0,3,1.608695652,1.272727273,2.5,0.75
31,0,15,2,0,1,0,0,0,0,4,4,3,3,3,3,4,,2,3,3,4,0,2,4,1,4,2,4,4,2,2,2,4,2,,,,
32,1,,1,1,1,1,0,1,3,4,4,3,4,3,2,3,2,2,4,4,4,3,0,4,1,1,2,2,4,4,4,4,2,3,,,,
26,1,26,2,0,1,1,0,0,2,1,3,2,4,4,2,2,2,1,4,0,1,3,0,1,3,3,1,3,3,1,4,4,,4,,,,
31,0,15,0,1,1,1,1,4,4,4,4,3,4,4,3,3,0,4,4,2,4,4,0,2,1,4,4,4,4,1,2,2,2,3,2.913043478,3,3.125,2.25
61,1,13,0,2,1,1,1,4,0,3,3,0,2,1,0,1,1,1,4,3,0,0,0,1,1,2,0,0,1,0,0,2,0,1,1.173913043,1.363636364,0.875,1.25
27,1,15,2,0,1,1,1,0,3,1,1,4,1,4,2,0,0,4,4,4,2,2,0,1,0,4,2,4,3,4,3,2,3,3,2.47826087,2.545454545,3,1.25
23,1,14,0,1,1,1,1,1,4,4,3,0,2,3,1,0,0,0,4,2,1,2,0,2,1,1,1,2,2,3,4,2,1,1,1.826086957,1.818181818,1.875,1.75
32,1,16,0,1,1,1,1,3,1,4,0,1,1,3,1,1,3,1,4,0,3,3,0,1,0,2,1,3,1,1,1,1,0,1,1.565217391,1.636363636,2,0.5
28,1,12,2,0,1,0,0,0,4,4,4,4,4,4,4,0,4,0,0,4,4,0,0,2,0,4,4,4,4,4,4,4,0,4,,,,
,1,15,0,1,1,1,0,4,2,4,4,2,1,4,3,3,0,4,4,3,4,3,0,3,0,4,2,3,1,1,1,3,2,3,,,,
30,1,15,0,1,1,0,0,0,1,4,4,4,2,4,4,3,1,1,4,4,1,4,3,3,3,3,3,3,3,3,3,3,3,3,,,,
24,1,12,0,1,1,1,1,3,3,2,3,2,3,3,3,2,0,1,4,2,2,3,0,3,0,3,1,4,4,4,2,3,2,4,2.434782609,2.545454545,2.375,2.25
39,0,12,1,0,1,1,1,4,4,3,1,3,0,4,3,3,0,4,4,3,4,4,0,1,0,3,0,4,3,2,3,3,0,4,2.565217391,2.545454545,3.125,1.5
35,0,16,0,0,1,1,1,0,1,3,4,3,0,4,4,3,1,4,4,4,4,1,0,1,1,4,4,4,4,4,4,4,2,4,3.173913043,3,3.5,3
45,0,19,0,1,1,1,1,3,4,4,4,3,2,4,3,4,0,4,4,4,4,2,0,3,2,4,2,4,4,4,4,2,2,3,3.260869565,3.090909091,3.375,3.5
23,0,13,1,1,1,1,1,0,4,3,4,2,2,4,3,3,0,0,4,3,4,4,0,1,0,4,2,4,3,2,4,2,2,2,2.652173913,2.363636364,3.25,2.25
30,0,16,0,1,1,1,1,0,3,0,4,3,2,3,4,3,2,0,4,0,3,2,0,2,3,3,2,2,2,0,2,2,0,3,2.260869565,1.818181818,2.75,2.5
20,1,12,1,0,1,1,1,0,4,3,3,2,4,4,3,4,0,1,4,4,1,4,0,2,0,3,1,4,0,4,4,4,4,3,2.565217391,2.363636364,2.75,2.75
25,0,16,2,0,1,1,1,0,4,4,3,4,1,4,4,3,0,0,4,4,4,4,0,4,2,4,3,4,3,3,4,4,3,4,3.347826087,3.454545455,3.5,2.75
42,0,15,0,0,1,1,1,3,1,3,4,0,4,4,0,0,0,3,4,4,3,3,1,1,1,0,2,4,4,3,0,1,1,2,1.913043478,2.181818182,1.5,2
24,0,14,0,1,1,1,1,0,4,4,4,4,0,4,3,4,0,0,4,4,4,4,0,4,2,4,4,4,4,4,4,4,3,4,3.347826087,3.181818182,3.5,3.5
54,0,16,0,2,1,1,1,3,0,4,4,0,0,4,3,0,2,3,4,1,4,4,0,1,0,4,0,4,4,1,4,1,0,4,2.304347826,2.272727273,2.875,1.25
60,1,18,0,0,1,1,1,3,1,1,3,0,0,0,0,1,4,0,4,1,0,0,0,1,0,1,2,1,1,0,0,1,0,1,0.695652174,0.727272727,0.5,1
27,0,15,1,0,1,1,1,0,4,4,4,3,1,4,4,3,0,1,4,3,1,4,0,3,2,3,1,4,4,4,3,3,2,4,3.043478261,3.181818182,2.75,3.25
24,1,12,1,0,1,1,1,0,0,3,4,3,3,3,3,3,3,0,4,2,3,1,0,1,2,2,1,3,4,0,3,2,0,3,2.173913043,2,2.375,2.25
48,0,16,0,2,1,1,1,4,4,2,4,0,2,4,2,0,1,0,4,4,2,4,0,1,0,4,1,4,2,0,4,2,0,3,2.347826087,2.181818182,3.25,1
20,0,12,0,0,1,1,1,1,0,3,4,1,2,4,4,4,0,2,4,4,3,4,0,4,2,4,2,4,4,1,4,4,1,3,2.956521739,3.363636364,2.5,2.75
24,1,15,2,1,1,1,1,0,0,0,4,0,1,0,0,4,1,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.818181818,0.75,2
22,0,12,2,1,1,1,1,0,1,4,3,0,0,4,3,0,0,0,4,4,0,0,0,4,1,4,0,1,3,0,2,4,4,4,1.826086957,2.363636364,1.5,1
25,0,15,2,0,1,0,0,1,1,3,4,1,1,4,3,1,2,3,1,4,3,1,0,3,2,2,3,4,3,0,1,3,,4,,,,
46,0,15,0,1,1,1,1,4,4,3,2,0,3,4,3,1,0,4,4,4,1,3,0,3,0,4,1,4,4,4,3,3,0,4,2.652173913,3.090909091,2.5,1.75
26,0,12,2,0,1,1,1,4,1,3,2,0,1,4,3,1,3,3,4,2,2,1,0,1,1,2,1,3,3,2,3,1,2,2,2.043478261,2.181818182,2.125,1.5
35,0,12,0,1,1,1,1,0,0,1,1,0,2,0,4,2,0,4,4,0,0,4,0,4,1,4,3,4,4,4,4,4,4,0,2.217391304,2.818181818,1.5,2
47.5,1,17,0,2,1,1,1,0,0,2,4,0,1,4,2,0,3,1,4,0,0,4,0,1,1,1,2,4,1,0,0,1,0,1,1.52173913,1.727272727,1.375,1.25
25,1,12,0,1,1,1,1,1,3,3,4,0,3,4,0,3,2,0,4,4,0,1,0,1,0,4,1,4,2,0,3,1,1,3,2,1.636363636,2.625,1.75
28,0,15,0,2,1,1,1,0,1,2,3,2,3,4,3,0,0,3,4,1,4,4,0,4,0,2,2,4,2,1,1,2,2,3,2.173913043,2.545454545,2.25,1
29,1,15,0,0,1,1,1,4,0,3,4,0,1,0,3,0,1,4,4,3,1,3,0,2,1,3,4,0,4,0,2,3,2,2,2.173913043,3.181818182,1.25,1.25
23,0,14,2,0,1,1,1,0,4,4,4,2,4,4,4,3,0,2,4,4,3,3,0,2,0,4,2,4,2,3,4,1,3,4,2.782608696,2.636363636,3.125,2.5
27,0,12,0,2,1,1,1,2,2,4,4,0,1,2,4,4,1,0,4,0,0,1,0,1,0,0,0,2,2,0,0,2,0,0,1.565217391,1.636363636,1.25,2
49,0,21,0,2,1,1,1,3,0,0,0,0,1,1,0,3,2,0,4,1,0,1,0,1,0,2,1,1,2,2,1,1,0,1,1.086956522,1.090909091,1,1.25
26,0,16,0,0,1,1,1,0,2,0,4,1,1,4,0,4,0,0,4,1,4,4,0,1,0,4,2,4,3,3,1,3,0,3,2.260869565,1.909090909,2.5,2.75
50,0,16,0,1,1,1,1,3,3,3,1,1,4,1,1,1,4,1,4,3,1,2,0,2,1,2,0,3,0,0,2,3,0,1,1.47826087,1.545454545,1.75,0.75
38,1,18,0,0,1,1,0,3,1,4,2,1,3,2,3,1,1,0,4,4,3,1,0,1,1,3,2,4,3,4,4,3,,0,,,,
49,1,15,1,1,1,1,1,0,4,3,4,3,2,4,3,3,2,3,4,4,4,3,0,2,1,4,2,4,2,3,3,1,0,2,2.956521739,2.545454545,3.625,2.75
32,1,17,2,0,1,1,1,0,2,4,4,0,4,4,4,4,2,2,4,4,4,2,0,2,2,4,0,4,0,1,4,1,0,2,2.52173913,2,3.125,2.75
22,0,15,2,0,1,1,1,0,4,4,3,3,0,4,4,1,0,3,4,4,4,3,0,4,3,4,4,4,4,3,4,3,2,4,3.217391304,3.363636364,3.375,2.5
40,1,15,0,1,1,1,1,0,3,4,4,0,0,4,1,3,4,1,4,1,4,1,0,1,2,3,2,4,4,3,2,0,0,2,2.173913043,1.545454545,2.625,3
23,1,12,0,0,1,1,1,2,0,2,3,1,2,3,2,2,4,1,4,2,2,2,0,1,0,2,1,3,1,1,1,1,2,3,1.652173913,1.727272727,1.625,1.5
35,0,12,1,0,1,1,1,0,3,3,4,4,1,4,1,3,0,4,4,3,4,3,0,1,3,4,1,4,4,1,4,1,1,4,2.913043478,2.636363636,3.375,2.75
40,0,18,1,2,1,1,1,0,4,4,4,3,2,4,3,3,0,1,4,4,4,2,0,1,1,4,1,4,4,4,4,1,4,2,2.826086957,2.363636364,3.375,3
21,0,12,1,1,1,1,1,3,4,3,4,0,2,3,4,3,0,3,4,4,4,3,0,4,2,3,2,3,4,3,3,3,3,3,2.956521739,3.272727273,2.5,3
35,0,15,1,1,1,1,1,0,4,4,4,4,3,4,3,4,0,4,4,4,4,4,0,3,2,4,2,4,4,4,4,3,3,4,3.434782609,3.363636364,3.5,3.5
38,0,15,0,1,1,1,1,3,0,1,4,0,4,0,0,0,1,0,4,3,0,0,0,2,0,0,0,0,1,0,1,1,0,4,0.956521739,1.181818182,0.625,1
31,1,15,2,0,1,1,1,0,4,4,1,3,1,4,3,3,4,2,4,4,4,2,0,1,0,1,3,4,4,2,4,4,3,2,2.782608696,3,3.125,1.5
26,0,12,0,1,1,1,1,1,1,3,4,1,2,4,4,3,4,1,4,4,3,4,0,1,0,1,1,4,3,0,3,1,0,4,2.347826087,2.636363636,2.25,1.75
21,1,12,1,0,1,1,1,3,3,3,4,1,3,4,1,3,3,1,4,4,3,3,0,1,0,3,1,1,1,0,4,2,0,2,2.130434783,1.909090909,2.625,1.75
22,0,15,2,1,1,1,1,0,1,4,1,1,2,4,4,4,2,0,4,4,2,3,0,3,3,4,0,1,4,4,4,3,4,4,2.782608696,2.909090909,2.5,3
24,1,12,0,0,1,1,1,0,4,4,4,1,2,4,4,3,1,2,4,4,0,3,0,2,1,4,1,4,4,2,1,4,0,3,2.869565217,3.090909091,2.75,2.5
28,0,,0,1,1,0,0,2,1,3,3,1,0,3,3,1,4,0,4,4,1,3,4,2,0,4,1,1,4,2,4,1,1,1,,,,
22,0,14,2,0,1,1,1,0,4,3,4,2,2,4,4,4,0,3,4,4,3,4,0,3,2,4,0,4,4,4,4,1,4,4,3.130434783,3,3.125,3.5
29,1,17,0,1,1,1,1,0,2,2,4,1,2,4,2,3,4,0,4,4,4,1,0,1,1,4,0,4,4,4,3,1,0,2,2.391304348,1.818181818,2.875,3
39,1,15,0,1,1,1,1,4,1,2,4,1,4,3,3,4,2,3,4,2,3,4,0,2,0,0,1,3,1,1,0,1,0,1,1.913043478,1.909090909,1.75,2.25
27,0,17,0,2,1,1,1,0,4,4,3,1,4,4,4,2,0,4,4,4,4,4,0,3,0,4,3,4,4,3,4,3,0,4,3.086956522,3.454545455,3.125,2
32,1,15,1,0,1,0,0,0,1,4,4,4,4,4,1,4,2,4,4,4,2,4,2,2,2,4,4,4,4,4,4,3,2,4,,,,
68,0,15,0,0,1,1,1,3,2,3,4,3,4,4,3,1,2,3,4,1,1,2,0,2,2,3,0,3,4,2,2,1,1,3,2.304347826,2.090909091,2.625,2.25
35,1,15,0,2,1,1,1,4,2,3,0,3,0,4,4,3,0,4,4,1,4,4,0,2,0,3,2,4,3,2,2,4,0,3,2.47826087,2.727272727,2.75,1.25
25,1,15,1,0,1,1,1,0,4,2,4,2,3,2,4,2,1,2,4,4,4,4,0,2,1,3,2,4,3,2,3,2,2,3,2.826086957,2.727272727,3.25,2.25
59,1,17,0,2,1,1,1,4,1,2,1,1,2,2,1,1,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.826086957,0.818181818,1,0.5
20,0,12,0,1,1,1,1,0,4,2,4,2,2,3,2,0,3,0,4,4,4,3,0,2,1,2,1,4,3,2,4,2,2,3,2.47826087,2.272727273,3.125,1.75
35,0,15,2,0,1,1,1,0,4,4,3,1,0,2,2,0,2,1,4,4,4,3,0,2,1,1,3,2,2,2,2,4,0,4,2.347826087,2.636363636,2.375,1.5
21,0,13,2,0,1,1,1,0,4,1,2,3,1,4,3,1,4,0,4,4,4,4,0,2,0,4,1,4,3,2,4,3,3,3,2.652173913,2.545454545,3.5,1.25
41,1,15,0,0,1,1,1,0,4,3,2,3,2,3,2,2,2,3,4,4,1,1,0,2,1,2,0,2,2,1,2,2,2,2,2.173913043,2.181818182,2.5,1.5
50,1,27,0,1,1,1,1,4,0,2,3,0,1,1,3,2,3,0,4,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0.956521739,0.909090909,0.875,1.25
31,0,15,1,1,1,1,1,0,3,3,4,1,2,4,1,4,4,3,4,4,2,3,0,3,1,4,0,4,4,4,4,2,2,3,2.826086957,2.636363636,2.875,3.25
28,0,15,0,1,1,1,1,0,4,2,1,0,0,2,1,0,0,2,4,4,0,4,0,1,0,1,1,4,3,4,0,2,1,4,1.739130435,2.181818182,1.375,1.25
27,0,15,0,1,1,1,1,0,1,3,4,2,0,4,2,4,2,2,4,4,4,2,0,2,0,2,0,4,4,3,4,1,0,2,2.47826087,2,3,2.75
30,1,20,2,0,1,0,0,0,4,4,4,3,3,4,4,0,1,0,4,4,3,3,2,3,2,4,0,4,2,2,3,3,3,1,,,,
62,0,15,0,2,1,1,1,0,1,2,4,0,1,3,3,0,4,2,4,4,3,4,0,2,1,4,0,4,2,1,4,4,3,4,2.47826087,2.818181818,2.5,1.5
38,1,15,2,0,1,1,1,0,4,1,1,1,0,0,1,1,3,1,4,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0.956521739,0.818181818,1.125,1
27,0,15,0,1,1,1,1,1,2,1,3,3,2,4,1,4,0,0,4,4,4,2,0,1,0,4,3,4,4,1,4,3,3,4,2.565217391,2.363636364,3.125,2
28,0,17,0,2,1,1,1,3,3,3,4,0,0,4,1,0,2,4,4,0,4,4,0,3,0,4,3,2,3,3,2,2,2,3,2.391304348,2.363636364,2.75,1.75
32,1,15,0,2,1,1,1,3,0,3,3,1,4,4,4,3,0,4,4,4,4,3,0,1,0,4,1,3,3,3,1,3,1,1,2.347826087,2.545454545,2.125,2.25
27,1,15,2,0,1,1,1,1,3,3,4,0,0,2,1,1,1,2,4,3,4,1,1,2,2,4,0,3,0,0,3,1,0,2,1.956521739,1.363636364,2.875,1.75
